2016010000655, 9, 18, 2, 8, -1, -1, null, null
2016010000656, 9, 18, 2, 9, -1, -1, null, null
2016010000658, 1, 18, 1, 8, -1, -1, null, null
2016010000658, 9, 7, 1, 5, -1, -1, null, null
2016010000660, 9, 3, 1, 7, -1, -1, null, null
2016010000660, 11, 18, 1, 7, -1, -1, null, null
2016010000663, 90, 18, 1, 6, -1, -1, null, null
2016010000664, 4, 18, 1, 6, -1, -1, null, null
2016010000664, 9, 11, 1, -1, -1, -1, null, null
2016010000667, 1, 5, 1, 8, -1, -1, null, null
2016010000670, 3, 7, 1, 7, -1, -1, null, null
2016010000670, 9, 14, 3, -1, -1, -1, null, null
2016010000671, 3, 18, 1, 6, -1, -1, null, null
2016010000673, 19, 18, 3, -1, -1, -1, null, null
2016010000678, 19, 18, 3, -1, -1, -1, null, null
2016010000684, 9, 18, 1, 4, -1, -1, CITROEN, NEMO 660 ENTERPRISE HDI
2016010000685, 9, 9, 3, -1, -1, -1, null, null
2016010000691, 9, 7, 1, -1, -1, -1, null, null
2016010000694, 3, 18, 2, 5, -1, -1, null, null
2016010000696, 9, 18, 1, 6, -1, -1, Honda, NSC 110 E-E
2016010000700, 19, 4, 1, 6, -1, -1, null, null
2016010000700, 3, 3, 1, 7, -1, -1, null, null
2016010000707, 9, 9, 1, 4, -1, -1, null, null
2016010000718, 20, 3, 1, 6, -1, -1, NISSAN, NAVARA TEKNA DCI AUTO
2016010000722, 9, 18, 1, 6, -1, -1, null, null
2016010000725, 1, 12, 1, 6, -1, -1, null, null
2016010000727, 9, 9, 3, -1, -1, -1, null, null
2016010000733, 1, 4, 1, 8, -1, -1, null, null
2016010000742, 1, 18, 1, 4, -1, -1, null, null
2016010000747, 1, 18, 1, 6, -1, -1, null, null
2016010000747, 19, 7, 3, -1, -1, -1, null, null
2016010000748, 1, 18, 1, 5, -1, -1, null, null
2016010000748, 9, -1, 1, -1, -1, -1, null, null
2016010000749, 9, 18, 1, 7, -1, -1, null, null
2016010000761, 9, -1, 1, 4, -1, -1, null, null
2016010000763, 90, 18, 1, 7, -1, -1, FORD, FOCUS EDGE TDCI 115
2016010000769, 1, 18, 1, 8, -1, -1, null, null
2016010000775, 9, 9, 2, 9, -1, -1, null, null
2016010000782, 9, 18, 3, -1, -1, -1, null, null
2016010000787, 9, 16, 1, 6, -1, -1, null, null
2016010000787, 9, 16, 2, 6, -1, -1, null, null
2016010000792, 11, 5, 1, 7, -1, -1, null, null
2016010000802, 9, 11, 1, 6, -1, -1, null, null
2016010000802, 4, 18, 1, 6, -1, -1, null, null
2016010000804, 9, 18, 1, -1, -1, -1, FORD, FIESTA ECONETIC TECH TDCI
2016010000805, 1, 18, 1, 6, -1, -1, null, null
2016010000808, 1, 18, 1, 7, -1, -1, null, null
2016010000809, 2, 9, 1, 6, -1, -1, null, null
2016010000811, 1, 18, 2, 6, -1, -1, null, null
2016010000812, 2, 18, 1, 6, -1, -1, null, null
2016010000813, 9, 18, 3, -1, -1, -1, null, null
2016010000814, 9, 1, 2, 10, -1, -1, null, null
2016010000815, 1, 15, 1, 7, -1, -1, null, null
2016010000818, 8, 9, 1, 5, -1, -1, null, null
2016010000818, 2, 18, 1, 4, -1, -1, null, null
2016010000819, 1, 18, 2, 7, -1, -1, null, null
2016010000823, 9, 18, 2, 6, -1, -1, null, null
2016010000824, 20, 15, 1, 7, -1, -1, MERCEDES, Missing
2016010000830, 9, 18, 3, -1, -1, -1, null, null
2016010000832, 9, 18, 1, 5, -1, -1, null, null
2016010000832, 9, 2, 3, -1, -1, -1, null, null
2016010000834, 9, 4, 2, 6, -1, -1, null, null
2016010000836, 9, 14, 1, 7, -1, -1, null, null
2016010000844, 9, 18, 1, 6, -1, -1, null, null
2016010000845, 9, 18, 3, -1, -1, -1, null, null
2016010000846, 1, -1, 1, 6, -1, -1, null, null
2016010000846, 9, -1, 1, 4, -1, -1, null, null
2016010000852, 19, 9, 1, 7, -1, -1, null, null
2016010000852, 1, 18, 1, 6, -1, -1, null, null
2016010000861, 1, 18, 1, 6, -1, -1, null, null
2016010000865, 3, 13, 1, 7, -1, -1, null, null
2016010000866, 9, 18, 1, 6, -1, -1, null, null
2016010000879, 3, 14, 3, -1, -1, -1, null, null
2016010000883, 1, 18, 1, 6, -1, -1, null, null
2016010000885, 3, 18, 3, -1, -1, -1, null, null
2016010000891, 8, 5, 3, -1, -1, -1, VOLKSWAGEN, CC GT BLUEMOTION TECHN TDI S-A
2016010000895, 1, 13, 1, 6, -1, -1, null, null
